Sender,Receiver,Amount
1309,1493,78018
1309,1493,23579
1309,1493,93319
1309,1493,68362
2024,1493,38826
1916,1493,3592
1916,1493,12642
1916,1493,6188
2024,1493,39425
1309,1493,77776
1309,1493,80332
1309,1493,93965
1309,1493,81072
1309,1493,76100
1309,1493,76673
1309,1493,76624
1309,1493,53544
1309,1493,77624
2188,1493,103609
1443,1501,54428
1079,1501,34761
1310,1501,42430
1108,1501,44304
1545,1501,25615
1078,1501,31739
1177,1501,9205
1177,1501,9680
1309,1501,189818
1309,1501,126148
1309,1501,62582
1309,1501,178411
1014,1501,54039
1075,1076,70317
1075,1076,3354
1328,1076,78340
1328,1076,73216
1328,1076,42132
1328,1076,60540
1328,1076,45147
1328,1076,50583
1328,1076,49425
1056,1076,34930
1056,1076,112413
1056,1076,33748
1056,1076,30942
1056,1076,17241
1056,1076,44697
1056,1076,120176
1056,1076,46218
1056,1076,113900
1056,1076,38968
1056,1076,36461
1056,1076,30327
1056,1076,36491
1056,1076,86243
1056,1076,53465
1056,1076,33742
1056,1076,16983
1056,1076,35106
1056,1076,42707
1056,1076,118801
1056,1076,59203
1056,1076,36386
1056,1076,15945
1056,1076,31136
1056,1076,43315
1056,1076,107395
1056,1076,39512
1056,1076,44403
1056,1076,52201
1056,1076,46738
1328,1076,93957
1328,1076,98681
1328,1076,29717
1328,1076,116631
1328,1076,58931
1328,1076,48631
1328,1076,34971
1328,1076,46203
1328,1076,75662
1056,1076,64260
1328,1076,16016
1328,1076,93619
1328,1076,72837
1328,1076,142027
1328,1076,119156
1328,1076,49270
1328,1076,91543
1328,1076,92818
1328,1076,54641
1328,1076,93241
1328,1076,57228
1328,1076,17776
1328,1076,76132
1328,1076,162696
1328,1076,78327
1328,1076,17015
1328,1076,78200
1328,1076,47042
1328,1076,45651
1328,1076,56866
1328,1076,47225
1328,1076,69474
1328,1076,60654
1328,1076,57866
1328,1076,31892
1328,1076,30472
1328,1076,48758
1328,1076,90319
1328,1076,46630
1328,1076,63272
1328,1076,33754
1328,1076,169073
1328,1076,69809
1328,1076,35809
1328,1076,24175
1328,1076,41373
1328,1076,202641
1328,1076,77259
1328,1076,66362
1328,1076,38240
1075,1076,31782
1328,1076,50861
1328,1076,65671
1328,1076,48628
1328,1076,89948
1328,1076,56804
1328,1076,115744
1328,1076,71050
1328,1076,89558
1328,1076,27324
1328,1076,110009
1328,1076,59253
1328,1076,46957
1328,1076,25876
1328,1076,36237
1328,1076,46371
1328,1076,53602
1090,1076,98409
1090,1076,89982
1090,1076,100259
1090,1076,46925
1081,1076,102199
1081,1076,49820
1090,1076,119483
1090,1076,118948
1081,1076,32698
1090,1076,112977
1081,1076,45051
1090,1076,78630
1090,1076,35996
1090,1076,76742
1090,1076,80566
1081,1076,38825
1090,1076,99942
1090,1076,108149
1090,1076,47164
1090,1076,74269
1090,1076,98198
1090,1076,116942
1090,1076,126001
1090,1076,79973
1090,1076,98576
1090,1076,43702
1090,1076,88450
1081,1076,71329
1090,1076,49057
1090,1076,111434
1081,1076,67635
1090,1076,117534
1090,1076,100754
1090,1076,87042
1090,1076,104964
1090,1076,110590
1081,1076,18609
1090,1076,90946
1090,1076,120156
1090,1076,85253
1081,1076,114019
1081,1076,107182
1090,1076,102613
1090,1076,85328
1090,1076,122330
1090,1076,49106
1138,1076,17693
1074,1076,33032
1074,1076,24449
1074,1076,49854
1074,1076,22950
1074,1076,104885
1074,1076,49977
1074,1076,32064
1074,1076,31031
1138,1076,4811
1074,1076,39726
1138,1076,111419
1327,1076,123561
1327,1076,84338
1327,1076,45954
1327,1076,86743
1327,1076,55853
1327,1076,83205
1327,1076,53147
1327,1076,53785
1327,1076,26448
1327,1076,76593
1327,1076,82278
1327,1076,9857
1327,1076,71051
1074,1076,67703
1327,1076,55445
1327,1076,46225
1327,1076,88079
1327,1076,53031
1327,1076,111542
1327,1076,67254
1327,1076,55866
1327,1076,47011
1327,1076,71195
1327,1076,96582
1327,1076,98682
1327,1076,49206
1327,1076,56008
1327,1076,78882
1327,1076,75068
1327,1076,47676
1327,1076,28878
1327,1076,89147
1327,1076,53388
1327,1076,94464
1035,1076,45930
1327,1076,67822
1327,1076,37552
1327,1076,98659
1327,1076,52654
1327,1076,167027
1327,1076,155958
1327,1076,56389
1327,1076,85695
1327,1076,77109
1327,1076,119260
1327,1076,83615
1327,1076,53507
1327,1076,46217
1327,1076,41912
1327,1076,76914
1327,1076,37783
1327,1076,22139
1327,1076,10093
1327,1076,47709
1327,1076,134020
1327,1076,48396
1327,1076,52110
1327,1076,137528
1327,1076,133726
1327,1076,58535
1327,1076,23717
1327,1076,48789
1327,1076,92982
1327,1076,42445
1327,1076,103344
1327,1076,53749
1327,1076,81617
1327,1076,72716
1327,1076,9881
1327,1076,52893
1327,1076,59174
1327,1076,64785
1327,1076,126122
1327,1076,64294
1327,1076,46370
1327,1076,32416
1327,1076,55829
1503,1076,51016
1503,1076,62941
1503,1076,102548
1503,1076,8883
1073,1076,67052
1503,1076,104793
1073,1076,88759
1503,1076,129872
1503,1076,139019
1503,1076,95587
1503,1076,18424
1503,1076,194830
1503,1076,33065
1073,1076,92365
1503,1076,42403
1073,1076,80652
1073,1076,95575
1073,1076,32357
1073,1076,98585
1073,1076,37573
1906,1076,19467
1073,1076,78127
1073,1076,34180
1328,1076,162828
1328,1076,95962
1328,1076,90418
1328,1076,52464
1328,1076,121722
1328,1076,59573
1328,1076,99348
1328,1076,114229
1328,1076,42886
1328,1076,50029
1075,1076,37053
1075,1076,26949
1073,1076,86704
1328,1076,87469
1328,1076,47747
1328,1076,165139
1328,1076,53090
1328,1076,70125
1328,1076,74739
1328,1076,44148
1328,1076,50060
1328,1076,60202
1328,1076,34598
1328,1076,36664
1328,1076,118668
1075,1076,56479
1328,1076,80986
1328,1076,41094
1328,1076,72404
1328,1076,132902
1328,1076,55854
1328,1076,42092
1328,1076,68004
1328,1076,42703
1328,1076,60970
1328,1076,92191
1328,1076,42780
1328,1076,47852
1328,1076,50729
1328,1076,104403
1328,1076,18044
1328,1076,63356
1328,1076,41391
1328,1076,119657
1328,1076,53642
1328,1076,91049
1328,1076,46449
1328,1076,46416
1328,1076,125649
1328,1076,69293
1328,1076,93863
1328,1076,63842
1328,1076,48821
1328,1076,98458
1328,1076,64459
1328,1076,58431
1328,1076,92149
1328,1076,76969
1328,1076,13846
1328,1076,50693
1328,1076,44500
1328,1076,91352
1328,1076,116101
1328,1076,85790
1366,1076,16277
1112,1076,28844
1149,1076,38582
1149,1076,13022
1149,1076,9744
1149,1076,39061
1149,1076,52786
1149,1076,53103
1350,1076,107865
1149,1076,32290
1149,1076,35406
1149,1076,37900
1149,1076,31757
1149,1076,39476
1149,1076,23284
1774,1076,24056
1774,1076,18701
1090,1076,79532
1090,1076,131792
1090,1076,44775
1090,1076,133825
1090,1076,76026
1090,1076,98046
1090,1076,108833
1090,1076,96412
1090,1076,74063
1090,1076,117779
1090,1076,99841
1090,1076,164269
1090,1076,137004
1081,1076,63778
1090,1076,100927
1090,1076,93134
1090,1076,116800
1081,1076,56293
1090,1076,82062
1090,1076,84738
1081,1076,107684
1090,1076,103581
1090,1076,145284
1090,1076,104053
1090,1076,97055
1090,1076,118076
1090,1076,57506
1090,1076,111431
1090,1076,86447
1081,1076,51206
1081,1076,128686
1081,1076,81230
1090,1076,89579
1090,1076,131633
1090,1076,47284
1090,1076,59697
1090,1076,89957
1081,1076,58423
1090,1076,113352
1090,1076,80308
1090,1076,89060
1090,1076,111468
1090,1076,68616
1090,1076,89035
1090,1076,120192
1090,1076,87193
1090,1076,99708
1090,1076,86016
1090,1076,81836
1090,1076,147081
1090,1076,117620
1081,1076,144027
1090,1076,88266
1056,1076,51524
1056,1076,103717
1056,1076,111060
1056,1076,89855
1056,1076,50157
1056,1076,40248
1056,1076,9110
1056,1076,48247
1056,1076,53405
1056,1076,49534
1056,1076,34362
1056,1076,41030
1056,1076,25219
1056,1076,44801
1056,1076,11305
1056,1076,44622
1056,1076,32722
1056,1076,163826
1056,1076,30989
1056,1076,60444
1056,1076,69463
1056,1076,35581
1056,1076,87769
1056,1076,39864
1056,1076,91442
1056,1076,52282
1056,1076,51341
1056,1076,129630
1056,1076,67022
1056,1076,42196
1056,1076,43925
1056,1076,31003
1328,1076,97964
1328,1076,50296
1328,1076,37878
1328,1076,73185
1328,1076,78289
1328,1076,47014
1328,1076,70773
1328,1076,51574
1328,1076,68226
1328,1076,83237
1328,1076,39172
1328,1076,79250
1328,1076,79019
1328,1076,90889
1328,1076,68418
1328,1076,111110
1328,1076,65450
1328,1076,22375
1328,1076,71027
1328,1076,28494
1328,1076,78145
1328,1076,58012
1328,1076,57837
1328,1076,45262
1328,1076,50071
1328,1076,54416
1328,1076,93578
1328,1076,100838
1328,1076,94665
1328,1076,29749
1328,1076,56259
1328,1076,54389
1328,1076,58141
1328,1076,77483
1328,1076,78066
1328,1076,87468
1328,1076,88816
1328,1076,119126
1328,1076,48437
1328,1076,49250
1328,1076,71134
1328,1076,24509
1328,1076,55947
1328,1076,70719
1328,1076,30151
1328,1076,100991
1328,1076,79935
1328,1076,63434
1328,1076,132179
1328,1076,74803
1328,1076,43356
1328,1076,121156
1328,1076,73480
1328,1076,51905
1328,1076,104492
1328,1076,40758
1328,1076,40215
1328,1076,131598
1328,1076,95633
1328,1076,48875
1328,1076,46983
1328,1076,72456
1328,1076,46680
1328,1076,49464
1328,1076,44422
1328,1076,79409
1328,1076,87415
1328,1076,144736
1328,1076,46815
1328,1076,61450
1328,1076,99241
1328,1076,43755
1327,1076,107250
1327,1076,55282
1327,1076,69445
1327,1076,156780
1327,1076,40193
1327,1076,95475
1327,1076,45315
1327,1076,31292
1327,1076,46428
1327,1076,107421
1327,1076,53007
1327,1076,53778
1327,1076,149687
1327,1076,76658
1327,1076,79485
1327,1076,52098
1327,1076,81130
1327,1076,58131
1327,1076,54219
1327,1076,130538
1327,1076,36685
1327,1076,43558
1327,1076,88932
1327,1076,76262
1327,1076,50629
1327,1076,138347
1327,1076,22862
1327,1076,15359
1327,1076,79335
1327,1076,29232
1327,1076,78682
1327,1076,64900
1327,1076,111123
1327,1076,53621
1327,1076,87476
1074,1076,18478
1074,1076,48914
1074,1076,32571
1074,1076,24719
1074,1076,21902
1074,1076,18102
1074,1076,54382
1074,1076,19875
1074,1076,30152
1074,1076,33854
1074,1076,27226
1074,1076,93626
1326,1076,107018
1074,1076,93033
1074,1076,23825
1074,1076,40118
1666,1076,15026
1224,1076,45698
1224,1076,76942
1224,1076,78124
1224,1076,29148
1666,1076,116213
1224,1076,36482
1224,1076,30311
1666,1076,24963
1224,1076,76249
1224,1076,67887
1666,1076,23770
1666,1076,26723
1666,1076,16873
1666,1076,25821
1224,1076,70150
1224,1076,81513
1224,1076,77308
1328,1076,84886
1328,1076,48395
1328,1076,57015
1328,1076,76830
1328,1076,55180
1328,1076,54236
1328,1076,103341
1328,1076,77504
1328,1076,103522
1328,1076,56280
1328,1076,159272
1328,1076,58047
1328,1076,38250
1328,1076,83732
1328,1076,55424
1328,1076,95608
1328,1076,60024
1328,1076,53981
1328,1076,77117
1328,1076,62311
1328,1076,81504
1328,1076,142358
1328,1076,75729
1328,1076,11874
1328,1076,18345
1328,1076,78588
1328,1076,162757
1328,1076,194744
1328,1076,38474
1328,1076,59494
1328,1076,99601
1328,1076,56429
1328,1076,92117
1328,1076,99443
1328,1076,24461
1328,1076,135195
1328,1076,61304
1328,1076,124588
1075,1076,47936
1328,1076,53662
1328,1076,57546
1328,1076,100525
1328,1076,54634
1328,1076,115581
1328,1076,24241
1328,1076,63867
1328,1076,55406
1328,1076,58510
1328,1076,51324
1328,1076,44885
1328,1076,118751
1328,1076,112676
1328,1076,59826
1328,1076,100299
1328,1076,49447
1328,1076,23458
1328,1076,123532
1328,1076,66578
1328,1076,47123
1328,1076,53991
1328,1076,51311
1328,1076,55150
1328,1076,83546
1328,1076,19954
1328,1076,49283
1328,1076,42614
1328,1076,27411
1328,1076,82402
1328,1076,78764
1328,1076,78194
1328,1076,89065
1503,1076,30106
1906,1076,5762
1503,1076,24112
1503,1076,23328
1503,1076,29955
1906,1076,11579
1503,1076,51091
1503,1076,29268
1116,1076,47019
1503,1076,8455
1503,1076,9846
1073,1076,92997
1503,1076,41032
1503,1076,38073
1209,1076,81771
1209,1076,47823
1503,1076,128496
1503,1076,93357
1073,1076,70334
1503,1076,20690
1073,1076,101527
1503,1076,79671
1090,1076,135519
1090,1076,66337
1090,1076,77074
1090,1076,57637
1090,1076,99788
1090,1076,77099
1090,1076,88388
1090,1076,81884
1090,1076,112306
1090,1076,45341
1090,1076,93726
1081,1076,32251
1090,1076,41566
1090,1076,76023
1081,1076,48713
1081,1076,45132
1090,1076,111996
1090,1076,55509
1081,1076,45239
1090,1076,99628
1090,1076,71918
1090,1076,141694
1090,1076,53192
1090,1076,121906
1090,1076,86003
1090,1076,98703
1090,1076,47448
1090,1076,136550
1081,1076,138491
1090,1076,110487
1090,1076,74704
1090,1076,80225
1090,1076,95207
1090,1076,109754
1081,1076,99384
1081,1076,49922
1090,1076,102167
1090,1076,69373
1090,1076,102112
1081,1076,70748
1081,1076,54523
1090,1076,124237
1090,1076,81609
1081,1076,21633
1090,1076,82332
1090,1076,41774
1081,1076,41443
1081,1076,132100
1090,1076,44910
1081,1076,52259
1090,1076,112490
1090,1076,103209
1090,1076,134379
1090,1076,28680
1081,1076,95299
1090,1076,87871
1081,1076,64786
1090,1076,80866
1177,1076,5333
1327,1076,67572
1327,1076,141984
1327,1076,48294
1327,1076,45131
1327,1076,52863
1327,1076,32705
1327,1076,79123
1327,1076,52141
1327,1076,87983
1327,1076,47269
1327,1076,90520
1327,1076,47158
1327,1076,57066
1327,1076,45217
1327,1076,87186
1327,1076,56738
1327,1076,34611
1327,1076,103896
1327,1076,136702
1327,1076,37138
1327,1076,75843
1327,1076,13466
1035,1076,11605
1327,1076,65337
1327,1076,34408
1327,1076,54657
1327,1076,27156
1327,1076,114637
1327,1076,135922
1327,1076,133452
1327,1076,49326
1327,1076,46893
1327,1076,63820
1327,1076,65089
1327,1076,80487
1327,1076,35920
1327,1076,55789
1327,1076,62987
1090,1076,103280
1090,1076,114859
1081,1076,34816
1134,1076,54941
1228,1076,168475
1134,1076,84615
1081,1076,91660
1081,1076,44370
1090,1076,83281
1090,1076,92733
1090,1076,79966
1090,1076,69796
1090,1076,87838
1090,1076,98106
1090,1076,123430
1090,1076,139858
1081,1076,45342
1090,1076,87659
1081,1076,36596
1081,1076,77811
1090,1076,91258
1090,1076,95868
1090,1076,80502
1090,1076,70607
1090,1076,88184
1090,1076,36160
1090,1076,137021
1090,1076,165847
1228,1076,174094
1090,1076,93981
1545,1076,54929
1090,1076,108265
1090,1076,60787
1090,1076,97433
1090,1076,92349
1081,1076,44876
1090,1076,47819
1090,1076,137178
1090,1076,95031
1090,1076,49207
1090,1076,95081
1090,1076,78090
1090,1076,86883
1081,1076,99204
1081,1076,101424
1090,1076,14182
1090,1076,69839
1090,1076,72640
1090,1076,101827
1090,1076,172123
1081,1076,82725
1090,1076,104958
1090,1076,133345
1090,1076,118029
1511,1076,232373
2108,1076,14679
2108,1076,34421
2108,1076,74943
1149,1076,21915
1149,1076,24207
1149,1076,24565
1149,1076,50940
1149,1076,48075
1149,1076,40871
1149,1076,52881
1149,1076,26102
1149,1076,19167
1149,1076,22293
1149,1076,68919
1774,1076,29213
1774,1076,55438
1774,1076,24268
1774,1076,11431
1328,1076,52131
1328,1076,47643
1328,1076,47852
1328,1076,107161
1328,1076,50680
1328,1076,92788
1309,1243,128813
1138,1243,25699
1326,1243,36088
1309,1243,47947
1138,1243,8189
1326,1243,42739
1562,1243,1511
1562,1243,1599
1037,1243,4309
1037,1243,23959
1149,1243,7595
1228,1243,80864
1016,1243,2082
1076,1243,44525
1076,1243,24002
1624,1243,7927
1105,1243,1851
1084,1243,2282
1076,1243,52871
1076,1243,23186
1076,1243,39208
1076,1243,9676
1076,1243,40116
1076,1243,92769
1076,1243,39547
1076,1243,12220
1076,1243,48072
1855,1243,123488
1016,1243,3239
1149,1243,16997
1076,1243,26963
1076,1243,10625
1076,1243,9192
1076,1243,31485
1076,1243,45828
2152,1243,46688
1039,1243,136485
1072,1243,127749
1040,1243,40935
1040,1243,51512
1040,1243,49374
1040,1243,49838
2188,1243,58638
1037,1243,98485
1004,1243,119363
1004,1243,139943
1004,1243,117930
1004,1243,110201
1004,1243,150160
1004,1243,114109
1004,1243,113591
1004,1243,116051
1004,1243,125483
1004,1243,95586
1004,1243,121797
1004,1243,114244
1076,1243,34316
1076,1243,56215
1076,1243,9965
1076,1243,17192
1076,1243,40584
1076,1243,49278
1076,1243,39242
1105,1243,2379
1105,1243,6071
1037,1243,29005
1105,1243,3153
1105,1243,9055
1105,1243,3374
1105,1243,1558
1105,1243,2913
1004,1243,117781
1004,1243,23015
1658,1243,6309
1658,1243,5994
1658,1243,26880
1658,1243,3168
1658,1243,3034
1658,1243,2027
1658,1243,6388
1105,1243,7095
1105,1243,10241
1105,1243,17280
1105,1243,4943
1658,1243,18599
1658,1243,32388
1658,1243,3101
1658,1243,5788
1658,1243,6486
1004,1243,144712
1004,1243,119279
1004,1243,116151
1004,1243,127868
1004,1243,130519
1004,1243,117263
1004,1243,129889
1004,1243,75502
1186,1243,5685
1037,1243,29431
1037,1243,26650
1037,1243,99842
1105,1243,14781
1105,1243,62002
1105,1243,4472
1105,1243,23079
1105,1243,2386
1105,1243,11726
1105,1243,3134
1105,1243,7521
1079,1243,21361
1105,1243,2808
1264,1243,21382
1528,1243,6814
1264,1243,46710
1264,1243,158887
1138,1243,14386
1326,1243,129567
1309,1243,52422
1309,1243,61442
1309,1243,46377
1138,1243,17804
1138,1243,23566
1310,1243,56329
1283,1243,13360
1014,1243,32635
1356,1243,32663
1147,1243,50671
1076,1243,21745
1076,1243,44303
1076,1243,19182
1076,1243,33257
1356,1243,140944
1076,1243,22534
1076,1243,23236
1105,1243,2920
1076,1243,18531
1076,1243,25233
1076,1243,11692
1076,1243,24408
1076,1243,4372
1105,1243,7514
1105,1243,5333
1105,1243,2939
1105,1243,3263
1040,1243,48057
1004,1243,118558
1658,1243,10827
1004,1243,126981
1004,1243,112850
1004,1243,112602
1004,1243,122060
1004,1243,121115
1004,1243,117256
1004,1243,121587
1004,1243,126437
1004,1243,94822
1004,1243,110183
1004,1243,124775
1004,1243,128164
1004,1243,121638
1004,1243,125032
1264,1243,53530
1264,1243,47972
1037,1243,53907
1037,1243,10173
1264,1243,35038
1528,1243,2600
1581,1243,55743
1264,1243,65786
1072,1243,45365
1105,1243,3840
1105,1243,1887
1105,1243,7624
2107,1243,56285
1040,1243,69310
1774,1243,13043
1780,1243,2427
1040,1243,16347
1040,1243,50036
1780,1243,6589
1040,1243,51958
1780,1243,4249
1105,1243,4386
1105,1243,4943
1105,1243,5043
1072,1243,20731
1185,1243,1591
1389,1243,41751
1084,1243,20898
1658,1243,5985
1037,1243,56848
1037,1243,33864
1007,1243,17163
1014,1243,38137
1562,1243,2850
1562,1243,7063
1326,1243,48755
1309,1243,47758
1309,1243,47299
1076,1243,42310
1076,1243,42210
1076,1243,45744
1309,1243,41813
1014,1243,16013
1014,1243,15008
1612,1243,3448
1105,1243,1980
